Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2020-01-02,4.19,4.203,3.91,4.1,265422.0,0.0,1.0,4.19,4.203,3.91,4.1,265422.0
2020-01-03,4.05,4.09,3.84,3.89,264738.0,0.0,1.0,4.05,4.09,3.84,3.89,264738.0
2020-01-06,3.87,4.105,3.81,4.08,303358.0,0.0,1.0,3.87,4.105,3.81,4.08,303358.0
2020-01-07,4.07,4.17,3.91,3.97,289162.0,0.0,1.0,4.07,4.17,3.91,3.97,289162.0
2020-01-08,3.97,4.16,3.75,4.14,654676.0,0.0,1.0,3.97,4.16,3.75,4.14,654676.0
2020-01-09,4.3003,4.6495,4.17,4.19,1203086.0,0.0,1.0,4.3003,4.6495,4.17,4.19,1203086.0
2020-01-10,4.21,4.27,4.06,4.15,363999.0,0.0,1.0,4.21,4.27,4.06,4.15,363999.0
2020-01-13,4.17,4.17,4.0358,4.15,298900.0,0.0,1.0,4.17,4.17,4.0358,4.15,298900.0
2020-01-14,4.14,4.2,3.95,3.98,251252.0,0.0,1.0,4.14,4.2,3.95,3.98,251252.0
2020-01-15,3.99,4.15,3.9083,4.0,336878.0,0.0,1.0,3.99,4.15,3.9083,4.0,336878.0
2020-01-16,4.09,4.62,3.96,4.52,1043439.0,0.0,1.0,4.09,4.62,3.96,4.52,1043439.0
2020-01-17,4.52,4.55,4.3,4.33,336627.0,0.0,1.0,4.52,4.55,4.3,4.33,336627.0
2020-01-21,4.37,4.41,4.15,4.21,383740.0,0.0,1.0,4.37,4.41,4.15,4.21,383740.0
2020-01-22,4.26,4.3754,4.1,4.16,303315.0,0.0,1.0,4.26,4.3754,4.1,4.16,303315.0
2020-01-23,4.14,4.2,4.01,4.17,230870.0,0.0,1.0,4.14,4.2,4.01,4.17,230870.0
2020-01-24,4.19,4.23,3.83,3.97,363352.0,0.0,1.0,4.19,4.23,3.83,3.97,363352.0
2020-01-27,3.84,3.99,3.8,3.94,170609.0,0.0,1.0,3.84,3.99,3.8,3.94,170609.0
2020-01-28,3.97,4.0204,3.91,3.99,98779.0,0.0,1.0,3.97,4.0204,3.91,3.99,98779.0
2020-01-29,3.98,4.05,3.94,3.98,151157.0,0.0,1.0,3.98,4.05,3.94,3.98,151157.0
2020-01-30,3.94,3.97,3.68,3.78,223897.0,0.0,1.0,3.94,3.97,3.68,3.78,223897.0
2020-01-31,3.76,3.76,3.6,3.67,206845.0,0.0,1.0,3.76,3.76,3.6,3.67,206845.0
2020-02-03,3.71,3.8,3.68,3.76,220760.0,0.0,1.0,3.71,3.8,3.68,3.76,220760.0
2020-02-04,3.82,3.88,3.75,3.81,184115.0,0.0,1.0,3.82,3.88,3.75,3.81,184115.0
2020-02-05,3.85,3.9799,3.81,3.9,268727.0,0.0,1.0,3.85,3.9799,3.81,3.9,268727.0
2020-02-06,3.98,3.98,3.82,3.88,217246.0,0.0,1.0,3.98,3.98,3.82,3.88,217246.0
2020-02-07,3.86,3.86,3.7101,3.76,203315.0,0.0,1.0,3.86,3.86,3.7101,3.76,203315.0
2020-02-10,3.79,3.83,3.72,3.81,109205.0,0.0,1.0,3.79,3.83,3.72,3.81,109205.0
2020-02-11,3.85,3.88,3.77,3.82,148975.0,0.0,1.0,3.85,3.88,3.77,3.82,148975.0
2020-02-12,3.86,3.9,3.74,3.81,120261.0,0.0,1.0,3.86,3.9,3.74,3.81,120261.0
2020-02-13,3.79,3.87,3.75,3.78,134224.0,0.0,1.0,3.79,3.87,3.75,3.78,134224.0
2020-02-14,3.79,3.82,3.7,3.76,142670.0,0.0,1.0,3.79,3.82,3.7,3.76,142670.0
2020-02-18,3.84,3.94,3.7035,3.83,260594.0,0.0,1.0,3.84,3.94,3.7035,3.83,260594.0
2020-02-19,3.93,4.16,3.8,3.9,587037.0,0.0,1.0,3.93,4.16,3.8,3.9,587037.0
2020-02-20,3.9,3.99,3.77,3.89,285073.0,0.0,1.0,3.9,3.99,3.77,3.89,285073.0
2020-02-21,3.85,4.1,3.85,3.96,557653.0,0.0,1.0,3.85,4.1,3.85,3.96,557653.0
2020-02-24,3.9,3.98,3.77,3.95,358018.0,0.0,1.0,3.9,3.98,3.77,3.95,358018.0
2020-02-25,3.98,4.06,3.2,3.28,818288.0,0.0,1.0,3.98,4.06,3.2,3.28,818288.0
2020-02-26,3.23,3.4,3.13,3.19,456061.0,0.0,1.0,3.23,3.4,3.13,3.19,456061.0
2020-02-27,3.1,3.1064,2.84,2.94,336755.0,0.0,1.0,3.1,3.1064,2.84,2.94,336755.0
2020-02-28,2.9,2.98,2.73,2.92,439099.0,0.0,1.0,2.9,2.98,2.73,2.92,439099.0
