Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2020-01-02,4.01,4.18,3.99,4.07,461267.0,0.0,1.0,3.970686274509804,4.139019607843137,3.9508823529411767,4.030098039215686,461267.0
2020-01-03,4.0,4.03,3.91,3.97,391713.0,0.0,1.0,3.9607843137254903,3.9904901960784316,3.871666666666667,3.9310784313725495,391713.0
2020-01-06,3.92,4.05,3.875,4.04,553819.0,0.0,1.0,3.8815686274509806,4.010294117647059,3.8370098039215685,4.000392156862746,553819.0
2020-01-07,4.01,4.05,3.91,3.97,211790.0,0.0,1.0,3.970686274509804,4.010294117647059,3.871666666666667,3.9310784313725495,211790.0
2020-01-08,3.97,4.0,3.81,3.9,349847.0,0.0,1.0,3.9310784313725495,3.9607843137254903,3.7726470588235297,3.861764705882353,349847.0
2020-01-09,3.91,3.91,3.7452,3.8,665621.0,0.0,1.0,3.871666666666667,3.871666666666667,3.708482352941177,3.7627450980392156,665621.0
2020-01-10,3.79,3.82,3.58,3.61,461784.0,0.0,1.0,3.752843137254902,3.7825490196078433,3.5449019607843137,3.574607843137255,461784.0
2020-01-13,3.6,3.69,3.39,3.62,671153.0,0.0,1.0,3.5647058823529414,3.6538235294117647,3.356764705882353,3.584509803921569,671153.0
2020-01-14,3.63,3.67,3.485,3.51,375721.0,0.0,1.0,3.594411764705882,3.6340196078431375,3.450833333333333,3.4755882352941176,375721.0
2020-01-15,3.51,3.59,3.29,3.32,888395.0,0.0,1.0,3.4755882352941176,3.5548039215686273,3.2577450980392157,3.287450980392157,888395.0
2020-01-16,3.36,3.55,3.36,3.46,524302.0,0.0,1.0,3.327058823529412,3.5151960784313725,3.327058823529412,3.426078431372549,524302.0
2020-01-17,3.48,3.6,3.41,3.44,489650.0,0.0,1.0,3.4458823529411764,3.5647058823529414,3.3765686274509807,3.4062745098039215,489650.0
2020-01-21,3.43,3.43,3.3,3.38,721495.0,0.0,1.0,3.396372549019608,3.396372549019608,3.2676470588235293,3.346862745098039,721495.0
2020-01-22,3.39,3.42,3.13,3.16,610330.0,0.0,1.0,3.356764705882353,3.3864705882352943,3.099313725490196,3.1290196078431376,610330.0
2020-01-23,3.15,3.24,3.07,3.2,563070.0,0.0,1.0,3.1191176470588236,3.2082352941176473,3.039901960784314,3.1686274509803924,563070.0
2020-01-24,3.21,3.23,3.1,3.12,451879.0,0.0,1.0,3.178529411764706,3.1983333333333333,3.069607843137255,3.0894117647058827,451879.0
2020-01-27,3.14,3.195,3.05,3.06,447600.0,0.0,1.0,3.10921568627451,3.163676470588235,3.020098039215686,3.0300000000000002,447600.0
2020-01-28,3.09,3.15,2.85,2.86,1155758.0,0.0,1.0,3.059705882352941,3.1191176470588236,2.822058823529412,2.8319607843137256,1155758.0
2020-01-29,2.89,2.96,2.69,2.7,923338.0,0.0,1.0,2.861666666666667,2.930980392156863,2.663627450980392,2.673529411764706,923338.0
2020-01-30,2.64,2.71,2.54,2.59,619318.0,0.0,1.0,2.6141176470588237,2.6834313725490198,2.5150980392156863,2.5646078431372548,619318.0
2020-01-31,2.6,2.64,2.39,2.4,642486.0,0.0,1.0,2.574509803921569,2.6141176470588237,2.3665686274509805,2.376470588235294,642486.0
2020-02-03,2.44,2.47,2.36,2.39,671044.0,0.0,1.0,2.416078431372549,2.4457843137254907,2.3368627450980393,2.3665686274509805,671044.0
2020-02-04,2.45,2.54,2.4,2.49,686069.0,0.0,1.0,2.425980392156863,2.5150980392156863,2.376470588235294,2.465588235294118,686069.0
2020-02-05,2.5,2.73,2.5,2.69,501012.0,0.0,1.0,2.4754901960784315,2.703235294117647,2.4754901960784315,2.663627450980392,501012.0
